cluster	chr	start	end	strand	dominant_tss	tags	tags.dominant_tss	q_0.1	q_0.9	interquantile_width	gene	inCoding
3204	chrII	367865	367982	-	367930	2.338632	0.389772	367878	367970	93	NA	YBR063C
3205	chrII	368013	368184	-	368093	5.651694	0.779544	368034	368180	147	NA	YBR063C
3208	chrII	368678	368714	-	368710	4.287494	1.948861	368704	368711	8	NA	YBR065C
3209	chrII	368843	368843	-	368843	1.169317	1.169317	368843	368843	1	NA	YBR065C
3210	chrII	369132	369175	-	369144	7.210784	3.313064	369138	369174	37	NA	YBR065C
3211	chrII	369229	369629	-	369618	40.926073	5.456811	369347	369619	273	NA	YBR065C
3213	chrII	370344	370648	-	370351	238.150822	37.223247	370350	370535	186	NA	YBR066C
3219	chrII	372240	372525	-	372519	132.327659	28.453372	372363	372524	162	NA	YBR067C
3220	chrII	372581	372684	-	372602	256.470119	159.806611	372582	372635	54	NA	YBR067C
3225	chrII	373865	374051	-	373961	20.657924	2.728406	373928	374050	123	NA	YBR068C
3226	chrII	374088	374104	-	374089	22.801674	14.226686	374089	374103	15	NA	YBR068C
3227	chrII	374373	375398	-	374415	176.956555	21.242586	374415	375360	946	NA	YBR068C
3229	chrII	375444	375651	-	375447	80.877728	13.447142	375447	375609	163	NA	YBR068C
3235	chrII	377126	377176	-	377170	1.559088	0.389772	377126	377176	51	NA	YBR069C
3236	chrII	377285	377401	-	377326	3.89772	0.779544	377296	377387	92	NA	YBR069C
3238	chrII	377505	377752	-	377589	21.242581	3.313064	377534	377730	197	NA	YBR069C
3239	chrII	377819	377950	-	377870	9.549416	4.092608	377851	377916	66	NA	YBR069C
3242	chrII	379475	379577	-	379475	2.728404	0.779544	379475	379575	101	NA	YBR070C
3244	chrII	379653	379839	-	379814	18.124404	4.287494	379682	379835	154	NA	YBR070C
3248	chrII	380904	381371	-	381033	111.474848	16.955092	380961	381270	310	NA	NA
3250	chrII	381401	381456	-	381447	5.261924	2.143747	381414	381456	43	NA	NA
3251	chrII	381545	381757	-	381608	20.268149	2.923292	381583	381725	143	NA	NA
3252	chrII	382857	383007	-	382957	43.264713	6.821014	382925	383001	77	NA	YBR072C-A
3253	chrII	386618	386657	-	386618	1.559088	0.389772	386618	386657	40	NA	NA
3254	chrII	389893	389933	-	389911	1.94886	0.584658	389911	389933	23	NA	NA
3255	chrII	390623	390724	-	390628	7.015897	2.533519	390626	390688	63	NA	NA
3257	chrII	390758	390890	-	390851	2.728404	0.389772	390770	390882	113	NA	NA
3258	chrII	390977	391240	-	390992	29.23291	5.261925	390988	391172	185	NA	NA
3260	chrII	391503	391700	-	391542	144.020831	55.932314	391510	391617	108	NA	YBR076C-A
3264	chrII	391747	392243	-	392164	75.810684	15.590889	391840	392164	325	NA	YBR077C
3270	chrII	395644	396607	-	395721	141.487291	15.006231	395721	396254	534	NA	YBR079C
3273	chrII	396642	396736	-	396671	8.185212	0.779544	396648	396714	67	NA	YBR079C
3274	chrII	396813	397034	-	396984	15.590885	4.677267	396857	396986	130	NA	YBR079C
3275	chrII	397131	397285	-	397203	9.549417	2.728406	397139	397247	109	NA	YBR079C
3276	chrII	397320	397663	-	397413	20.268148	3.313064	397395	397579	185	NA	YBR079C
3277	chrII	397731	397944	-	397901	14.616454	3.118178	397766	397904	139	NA	YBR079C
3278	chrII	398007	398025	-	398024	2.143747	1.169317	398019	398025	7	NA	YBR079C
3280	chrII	398933	399000	-	398935	10.523848	4.482381	398933	398983	51	NA	YBR080C
3282	chrII	399089	399585	-	399448	65.481722	7.0159	399091	399486	396	NA	YBR080C
3284	chrII	399785	400219	-	399786	96.663493	11.108508	399786	400164	379	NA	YBR080C
3287	chrII	400304	400518	-	400504	59.050486	15.590889	400350	400512	163	NA	YBR080C
3288	chrII	400619	400664	-	400623	91.011812	48.136869	400623	400624	2	NA	YBR080C
3290	chrII	401512	401531	-	401531	1.364203	1.169317	401512	401531	20	NA	YBR081C
3291	chrII	401699	401807	-	401798	16.565316	2.923292	401701	401799	99	NA	YBR081C
3293	chrII	402207	402230	-	402215	8.380103	4.677267	402215	402216	2	NA	YBR081C
3294	chrII	402451	402513	-	402451	1.364202	0.389772	402451	402513	63	NA	YBR081C
3296	chrII	402623	402662	-	402658	5.651697	2.923292	402623	402658	36	NA	YBR081C
3298	chrII	402922	402962	-	402953	8.185215	6.041469	402927	402953	27	NA	YBR081C
3299	chrII	403106	403291	-	403161	18.903947	1.948861	403161	403290	130	NA	YBR081C
3300	chrII	403325	403590	-	403372	126.091304	24.55565	403370	403528	159	NA	YBR081C
3301	chrII	403662	404031	-	403663	32.74086	14.421572	403663	403951	289	NA	YBR081C
3302	chrII	404069	404144	-	404121	3.507948	0.584658	404084	404144	61	NA	YBR081C
3303	chrII	404175	404432	-	404290	25.33519	4.482381	404270	404422	153	NA	YBR081C
3305	chrII	404465	404568	-	404549	5.261923	1.169317	404485	404549	65	NA	YBR081C
3307	chrII	404599	405013	-	404995	31.571539	2.338633	404665	404995	331	NA	YBR081C
3308	chrII	405048	405136	-	405074	25.335192	12.862483	405058	405126	69	NA	YBR081C
3311	chrII	406318	406414	-	406330	34.494839	12.277825	406324	406358	35	NA	NA
3315	chrII	408155	408294	-	408185	17.539747	3.50795	408171	408269	99	NA	NA
3316	chrII	408329	408357	-	408350	3.702835	1.948861	408331	408357	27	NA	NA
3318	chrII	408444	408583	-	408529	15.980657	3.702836	408444	408573	130	NA	NA
3323	chrII	414341	415027	-	414544	1521.280955	287.846785	414493	414692	200	NA	YBR084C-A
3328	chrII	417289	417377	-	417337	8.574987	1.948861	417316	417369	54	NA	NA
3329	chrII	417563	417623	-	417585	2.533519	1.169317	417563	417594	32	NA	NA
3331	chrII	418069	418098	-	418080	15.201115	11.108508	418076	418089	14	NA	NA
3332	chrII	418834	419092	-	418834	342.22	129.989036	418834	419092	259	NA	NA
3338	chrII	420401	420714	-	420622	45.213568	4.872153	420506	420708	203	NA	YBR086C
3339	chrII	420749	420968	-	420779	51.060153	15.201117	420761	420907	147	NA	YBR086C
3340	chrII	421199	421354	-	421318	14.81134	3.118178	421223	421353	131	NA	YBR086C
3341	chrII	421415	421628	-	421423	32.935747	10.134078	421418	421559	142	NA	YBR086C
3342	chrII	421666	421776	-	421745	7.40567	1.364203	421694	421754	61	NA	YBR086C
3344	chrII	421986	422068	-	422067	9.744304	6.236356	422025	422067	43	NA	YBR086C
3345	chrII	422137	422188	-	422188	4.872152	2.338633	422137	422188	52	NA	YBR086C
3346	chrII	422296	422421	-	422363	42.874936	11.693167	422330	422400	71	NA	YBR086C
3350	chrII	424720	424842	-	424822	8.574987	2.143747	424738	424827	90	NA	NA
3351	chrII	425073	425091	-	425076	1.169316	0.779544	425073	425091	19	NA	YBR088C
3352	chrII	425198	425369	-	425277	4.482379	0.974431	425211	425335	125	NA	YBR088C
3353	chrII	425403	425699	-	425615	13.252249	1.169317	425438	425668	231	NA	YBR088C
3356	chrII	426266	426518	-	426402	55.347648	9.354533	426296	426451	156	NA	YBR089C-A
3361	chrII	428005	428006	-	428005	5.846583	5.651697	428005	428005	1	NA	YBR092C
3363	chrII	428045	428396	-	428290	35.859037	5.456811	428105	428336	232	NA	YBR092C
3364	chrII	428426	428773	-	428446	38.392556	8.769875	428446	428720	275	NA	YBR092C
3366	chrII	428805	429025	-	428967	19.293718	2.533519	428846	428972	127	NA	YBR092C
3369	chrII	429843	429961	-	429874	3.507948	0.779544	429855	429961	107	NA	YBR093C
3370	chrII	430104	430108	-	430107	1.364202	0.584658	430104	430108	5	NA	YBR093C
3371	chrII	430207	430210	-	430210	3.50795	1.948861	430208	430210	3	NA	YBR093C
3372	chrII	430395	430474	-	430414	3.118176	0.779544	430395	430473	79	NA	YBR093C
3373	chrII	430699	430725	-	430723	1.753974	0.584658	430699	430725	27	NA	YBR093C
3380	chrII	434084	434135	-	434084	2.533518	0.779544	434084	434117	34	NA	NA
3381	chrII	434641	434914	-	434848	18.903947	3.313064	434697	434883	187	NA	YBR095C
3383	chrII	435042	435133	-	435051	6.821012	2.338633	435048	435112	65	NA	YBR095C
3384	chrII	435178	435374	-	435179	9.939187	2.143747	435179	435317	139	NA	YBR095C
3385	chrII	435406	435630	-	435530	28.25848	6.236356	435482	435603	122	NA	YBR095C
3388	chrII	436703	436791	-	436732	30.40223	10.52385	436720	436779	60	NA	NA
3392	chrII	443989	444308	-	444298	66.845927	7.990331	444107	444298	192	NA	YBR101C
3394	chrII	444342	444615	-	444543	263.291126	38.392564	444357	444545	189	NA	YBR101C
3396	chrII	445814	445848	-	445847	6.626127	4.092608	445846	445847	2	NA	YBR102C
3398	chrII	445988	446123	-	446105	7.405671	3.313064	445997	446105	109	NA	YBR102C
3400	chrII	446384	446422	-	446422	1.559088	0.389772	446384	446422	39	NA	YBR102C
3401	chrII	446553	446686	-	446558	4.482378	0.779544	446558	446676	119	NA	YBR102C
3402	chrII	446739	446813	-	446739	2.728404	0.584658	446739	446808	70	NA	YBR102C
3403	chrII	446846	446904	-	446862	2.338632	0.389772	446852	446902	51	NA	YBR102C
3408	chrII	450933	450993	-	450983	2.533519	1.559089	450942	450983	42	NA	YBR105C
3409	chrII	451104	451184	-	451113	2.728404	0.779544	451112	451172	61	NA	YBR105C
3411	chrII	451219	451945	-	451750	313.181956	30.986892	451458	451895	438	NA	YBR105C
3414	chrII	453798	453837	-	453798	2.923291	1.364203	453798	453836	39	NA	YBR107C
3415	chrII	453878	454022	-	453931	31.961318	7.990331	453930	454017	88	NA	YBR107C
3421	chrII	457917	458302	-	458068	553.476532	76.395355	458020	458249	230	NA	YBR109C
3423	chrII	460694	460726	-	460695	1.753975	0.974431	460694	460726	33	NA	NA
3424	chrII	460798	460910	-	460859	2.143746	0.389772	460805	460887	83	NA	NA
3425	chrII	461510	461764	-	461551	1105.783781	363.657482	461512	461555	44	NA	YBR111C
3427	chrII	461826	462029	-	461865	4991.033287	2453.031473	461856	461871	16	NA	YBR111C
3430	chrII	462975	463180	-	463136	20.657922	3.702836	463030	463137	108	NA	YBR112C
3431	chrII	463289	463415	-	463305	6.821012	2.728406	463305	463397	93	NA	YBR112C
3433	chrII	463556	463620	-	463583	1.94886	0.389772	463563	463620	58	NA	YBR112C
3434	chrII	463659	463869	-	463706	15.78577	2.533519	463706	463860	155	NA	YBR112C
3435	chrII	463913	464002	-	463938	56.127198	17.149978	463938	463972	35	NA	YBR112C
3436	chrII	464059	464204	-	464103	13.836908	2.143747	464103	464180	78	NA	YBR112C
3437	chrII	464402	464526	-	464402	2.92329	0.389772	464402	464504	103	NA	YBR112C
3440	chrII	464864	465100	-	465044	6.041467	0.974431	464882	465052	171	NA	YBR112C
3441	chrII	465301	465322	-	465307	1.364202	0.584658	465301	465322	22	NA	YBR112C
3442	chrII	465371	465491	-	465425	8.185215	2.533519	465419	465470	52	NA	YBR112C
3443	chrII	465526	465589	-	465527	7.210784	3.702836	465527	465581	55	NA	YBR112C
3444	chrII	465667	465857	-	465758	53.203899	6.041469	465736	465848	113	NA	YBR112C
3448	chrII	466767	466840	-	466825	3.507949	1.559089	466771	466830	60	NA	NA
3449	chrII	466931	466965	-	466954	1.169316	0.584658	466931	466965	35	NA	NA
3450	chrII	467215	467235	-	467215	1.364202	0.779544	467215	467235	21	NA	NA
3451	chrII	469942	469944	-	469944	1.364203	0.974431	469942	469944	3	NA	YBR115C
3452	chrII	470089	470089	-	470089	1.169317	1.169317	470089	470089	1	NA	YBR115C
3454	chrII	470325	470532	-	470414	15.785771	4.677267	470380	470481	102	NA	YBR115C
3455	chrII	470622	470720	-	470719	4.287493	2.338633	470631	470719	89	NA	YBR115C
3456	chrII	471359	471378	-	471378	1.169316	0.584658	471359	471378	20	NA	YBR115C
3457	chrII	471606	471628	-	471606	6.626128	6.431242	471606	471606	1	NA	YBR115C
3458	chrII	471789	471887	-	471832	25.140307	8.380103	471809	471875	67	NA	YBR115C
3459	chrII	472033	472337	-	472147	20.463035	2.143747	472045	472292	248	NA	YBR115C
3460	chrII	472383	472385	-	472383	2.728405	1.948861	472383	472385	3	NA	YBR115C
3461	chrII	472636	472651	-	472638	2.533519	1.753975	472638	472650	13	NA	YBR115C
3462	chrII	472893	472914	-	472897	5.45681	1.753975	472893	472900	8	NA	YBR115C
3463	chrII	472972	473046	-	473016	7.795442	2.728406	472974	473028	55	NA	YBR115C
3464	chrII	473144	473354	-	473216	23.191441	9.549419	473185	473278	94	NA	YBR115C
3466	chrII	473384	473650	-	473451	10.718733	1.364203	473417	473633	217	NA	YBR115C
3467	chrII	473710	473756	-	473740	3.702835	0.974431	473715	473755	41	NA	YBR115C
3474	chrII	475333	475420	-	475337	2.728404	0.389772	475337	475397	61	NA	YBR117C
3476	chrII	475727	475806	-	475727	2.143746	0.389772	475727	475786	60	NA	YBR117C
3478	chrII	476077	476110	-	476082	1.169316	0.389772	476077	476110	34	NA	YBR117C
3484	chrII	477473	477497	-	477476	1.94886	0.779544	477473	477484	12	NA	NA
3485	chrII	479345	479405	-	479369	1.559088	0.389772	479345	479405	61	NA	NA
3486	chrII	479555	479669	-	479555	1.753974	0.194886	479555	479669	115	NA	NA
3488	chrII	480672	480870	-	480799	16.175543	2.338633	480738	480869	132	NA	YBR120C
3491	chrII	482146	482450	-	482214	86.724309	19.683497	482199	482359	161	NA	YBR121C-A
3495	chrII	482679	483150	-	483118	368.724507	137.78448	482965	483119	155	NA	YBR121C-A
3499	chrII	484192	484444	-	484307	394.059708	59.63515	484241	484418	178	NA	YBR122C
3501	chrII	485030	485126	-	485121	4.482379	0.974431	485035	485122	88	NA	YBR123C
3502	chrII	485252	485435	-	485305	7.990327	1.364203	485284	485417	134	NA	YBR123C
3504	chrII	485677	485745	-	485744	3.702835	1.169317	485677	485744	68	NA	YBR123C
3505	chrII	485851	485923	-	485912	5.261924	1.364203	485851	485912	62	NA	YBR123C
3506	chrII	486421	486456	-	486421	1.364202	0.389772	486421	486456	36	NA	YBR123C
3508	chrII	487441	487476	-	487441	2.338632	0.584658	487441	487474	34	NA	YBR125C
3509	chrII	487567	487711	-	487608	14.616455	3.50795	487608	487678	71	NA	YBR125C
3511	chrII	488015	488118	-	488015	11.498278	1.948861	488015	488108	94	NA	YBR125C
3512	chrII	488302	488480	-	488341	48.721524	13.642028	488329	488477	149	NA	YBR125C
3516	chrII	489007	489542	-	489438	131.937878	31.376664	489060	489439	380	NA	YBR126C
3517	chrII	489588	489738	-	489639	62.363551	38.002792	489615	489670	56	NA	YBR126C
3518	chrII	489774	490256	-	489848	225.6781	23.191447	489848	490233	386	NA	YBR126C
3519	chrII	490314	490368	-	490348	106.01804	58.465833	490346	490348	3	NA	YBR126C
3524	chrII	491538	492327	-	491553	885.367562	256.470121	491553	492159	607	NA	YBR127C
3526	chrII	492417	492770	-	492435	505.924332	78.539103	492435	492767	333	NA	YBR127C
3531	chrII	494614	494722	-	494637	8.769873	2.923292	494637	494693	57	NA	YBR129C
3532	chrII	494755	495265	-	495021	75.810684	6.821014	494832	495192	361	NA	YBR129C
3534	chrII	495773	496216	-	495915	34.105062	3.118178	495887	496145	259	NA	YBR130C
3535	chrII	496365	496488	-	496488	5.261923	0.974431	496381	496488	108	NA	YBR130C
3538	chrII	499465	499487	-	499486	3.313064	1.948861	499485	499487	3	NA	NA
3540	chrII	499788	499943	-	499881	16.955088	4.287494	499819	499942	124	NA	YBR132C
3541	chrII	500110	500123	-	500122	6.236354	3.897722	500112	500122	11	NA	YBR132C
3542	chrII	500411	500432	-	500432	1.94886	0.779544	500413	500432	20	NA	YBR132C
3543	chrII	500506	500616	-	500580	16.175545	4.287494	500533	500592	60	NA	YBR132C
3544	chrII	500804	500865	-	500853	2.92329	0.779544	500826	500862	37	NA	YBR132C
3546	chrII	500897	501145	-	501054	16.370426	0.974431	500944	501128	185	NA	YBR132C
3547	chrII	501276	501341	-	501331	5.651696	1.948861	501294	501332	39	NA	YBR132C
3549	chrII	502185	502351	-	502214	10.523847	3.118178	502212	502302	91	NA	YBR133C
3550	chrII	502390	502405	-	502399	1.364202	0.584658	502390	502405	16	NA	YBR133C
3551	chrII	502589	502678	-	502660	5.261924	3.897722	502619	502660	42	NA	YBR133C
3553	chrII	502893	502995	-	502969	3.702834	0.584658	502908	502995	88	NA	YBR133C
3554	chrII	503121	503180	-	503129	2.92329	0.584658	503125	503171	47	NA	YBR133C
3555	chrII	503409	503485	-	503409	3.313063	1.364203	503409	503484	76	NA	YBR133C
3556	chrII	503664	503771	-	503704	1.753974	0.779544	503664	503771	108	NA	YBR133C
3557	chrII	503856	504009	-	503976	7.405671	2.728406	503856	503979	124	NA	YBR133C
3558	chrII	504179	504306	-	504253	43.264714	5.651697	504230	504305	76	NA	YBR133C
3560	chrII	505361	505381	-	505375	2.143746	0.584658	505363	505381	19	NA	NA
3561	chrII	512563	512576	-	512563	1.364203	1.169317	512563	512576	14	NA	NA
3563	chrII	512704	512783	-	512753	1.559088	0.584658	512704	512783	80	NA	NA
3564	chrII	513873	514031	-	513952	12.472709	2.533519	513919	513985	67	NA	YBR138C
3565	chrII	514361	514383	-	514361	1.169316	0.389772	514361	514383	23	NA	YBR138C
3567	chrII	514666	514677	-	514666	1.169316	0.779544	514666	514677	12	NA	YBR138C
3573	chrII	517792	517814	-	517803	2.143747	0.974431	517797	517804	8	NA	YBR140C
3574	chrII	517943	518042	-	518012	4.287493	1.364203	517962	518041	80	NA	YBR140C
3575	chrII	518331	518335	-	518332	2.143747	0.974431	518331	518335	5	NA	YBR140C
3576	chrII	518472	518558	-	518496	2.143746	0.584658	518495	518529	35	NA	YBR140C
3578	chrII	518971	519008	-	519008	1.169316	0.389772	518971	519008	38	NA	YBR140C
3580	chrII	519265	519307	-	519272	4.677265	1.753975	519270	519287	18	NA	YBR140C
3581	chrII	519485	519549	-	519521	2.338632	0.779544	519497	519547	51	NA	YBR140C
3582	chrII	519644	519648	-	519646	1.948861	1.169317	519645	519646	2	NA	YBR140C
3583	chrII	519771	519874	-	519850	3.89772	0.779544	519792	519869	78	NA	YBR140C
3584	chrII	519924	520098	-	520091	7.210783	0.974431	519941	520091	151	NA	YBR140C
3585	chrII	520310	520316	-	520316	5.45681	3.897722	520311	520316	6	NA	YBR140C
3586	chrII	520680	520694	-	520691	1.559089	0.974431	520680	520694	15	NA	YBR140C
3587	chrII	520796	520827	-	520814	1.364202	0.389772	520796	520827	32	NA	YBR140C
3588	chrII	520870	521067	-	520928	18.124404	4.287494	520928	521049	122	NA	YBR140C
3589	chrII	521354	521359	-	521357	7.990331	6.236356	521357	521358	2	NA	YBR140C
3590	chrII	521688	521691	-	521689	1.559089	0.974431	521688	521691	4	NA	YBR140C
3593	chrII	522455	522510	-	522481	1.169316	0.389772	522455	522510	56	NA	YBR140C
3594	chrII	522573	522662	-	522616	2.338632	0.389772	522592	522646	55	NA	YBR140C
3596	chrII	522718	522779	-	522759	3.118176	0.779544	522723	522776	54	NA	YBR140C
3597	chrII	522935	522936	-	522935	1.169317	0.974431	522935	522936	2	NA	YBR140C
3598	chrII	523042	523099	-	523079	5.846581	1.169317	523046	523085	40	NA	YBR140C
3599	chrII	523341	523362	-	523343	12.082938	6.821014	523342	523344	3	NA	YBR140C
3600	chrII	523406	523468	-	523455	3.507948	0.779544	523424	523460	37	NA	YBR140C
3602	chrII	523538	523699	-	523657	26.699392	9.549419	523626	523692	67	NA	YBR140C
3603	chrII	523771	523836	-	523788	34.299954	21.0477	523787	523789	3	NA	YBR140C
3604	chrII	523987	524304	-	524118	38.587444	12.862483	524031	524275	245	NA	YBR140C
3606	chrII	524342	524433	-	524387	8.380101	4.092608	524376	524415	40	NA	YBR140C
3607	chrII	524582	524646	-	524644	4.092608	1.169317	524604	524646	43	NA	YBR140C
3608	chrII	524767	524812	-	524768	2.728405	1.364203	524767	524791	25	NA	YBR140C
3609	chrII	524849	524883	-	524883	3.702835	2.143747	524849	524883	35	NA	YBR140C
3611	chrII	525264	525423	-	525309	21.047695	3.897722	525270	525406	137	NA	YBR140C
3612	chrII	525599	525629	-	525626	5.846583	3.50795	525603	525626	24	NA	YBR140C
3613	chrII	525662	525906	-	525692	10.32896	1.169317	525692	525874	183	NA	YBR140C
3615	chrII	526004	526188	-	526115	8.769872	2.143747	526040	526172	133	NA	YBR140C
3616	chrII	526222	526827	-	526240	52.619236	3.313064	526240	526810	571	NA	YBR140C
3620	chrII	527576	527587	-	527578	2.338632	0.779544	527576	527582	7	NA	YBR141C
3621	chrII	527852	527881	-	527855	2.728405	2.338633	527855	527855	1	NA	YBR141C
3623	chrII	530967	531003	-	530984	49.890843	20.463042	530975	530984	10	NA	YBR143C
3624	chrII	531036	531540	-	531327	125.506637	17.929522	531096	531524	429	NA	YBR143C
3625	chrII	531573	531770	-	531735	22.606785	3.313064	531619	531753	135	NA	YBR143C
3626	chrII	531981	532112	-	531997	90.816925	22.411903	531996	532106	111	NA	YBR143C
3629	chrII	533166	533327	-	533226	8.964757	1.364203	533192	533317	126	NA	NA
3630	chrII	533358	533525	-	533390	15.980659	1.948861	533377	533498	122	NA	YBR144C
3631	chrII	534849	534889	-	534851	1.169316	0.389772	534849	534889	41	NA	NA
3632	chrII	534970	535039	-	534978	19.098836	5.651697	534970	534999	30	NA	NA
3633	chrII	536189	536264	-	536226	5.261924	1.753975	536215	536240	26	NA	NA
3634	chrII	537471	537519	-	537478	1.364202	0.584658	537471	537519	49	NA	NA
3635	chrII	538344	538388	-	538358	2.143746	0.584658	538358	538388	31	NA	NA
3636	chrII	539288	539397	-	539318	16.760204	4.872153	539308	539351	44	NA	NA
3637	chrII	539437	539440	-	539440	4.287494	4.092608	539440	539440	1	NA	NA
3639	chrII	539687	539745	-	539706	3.507949	0.974431	539687	539745	59	NA	NA
3640	chrII	539913	539997	-	539988	3.313064	1.169317	539921	539997	77	NA	NA
3641	chrII	540290	540294	-	540294	1.948861	1.364203	540290	540294	5	NA	NA
3642	chrII	541049	541075	-	541053	1.753974	0.779544	541049	541075	27	NA	NA
3643	chrII	541641	541743	-	541711	5.846582	0.974431	541652	541734	83	NA	YBR150C
3645	chrII	542058	542120	-	542059	2.923291	1.753975	542058	542120	63	NA	YBR150C
3646	chrII	542453	542494	-	542453	1.364202	0.389772	542453	542494	42	NA	YBR150C
3647	chrII	542733	542753	-	542753	3.313064	2.728406	542751	542753	3	NA	YBR150C
3648	chrII	542999	543032	-	543032	1.364202	0.389772	542999	543032	34	NA	YBR150C
3649	chrII	543188	543257	-	543257	3.897721	2.533519	543205	543257	53	NA	YBR150C
3651	chrII	543725	543877	-	543725	7.600556	0.974431	543725	543875	151	NA	YBR150C
3652	chrII	543968	544050	-	544048	7.210784	1.753975	543970	544048	79	NA	YBR150C
3653	chrII	544129	544236	-	544157	7.990327	2.143747	544152	544218	67	NA	YBR150C
3655	chrII	544270	544317	-	544287	3.313064	0.974431	544270	544313	44	NA	YBR150C
3660	chrII	546157	546442	-	546355	37.223243	2.923292	546213	546374	162	NA	NA
3662	chrII	547136	547162	-	547162	3.702836	2.728406	547136	547162	27	NA	NA
3663	chrII	547714	547757	-	547738	2.533519	1.559089	547736	547757	22	NA	NA
3664	chrII	548538	548652	-	548587	7.600556	2.143747	548560	548638	79	NA	YBR154C
3667	chrII	548683	548999	-	548931	128.235048	32.740867	548771	548931	161	NA	YBR154C
3670	chrII	551262	551292	-	551262	1.364203	0.974431	551262	551292	31	NA	YBR156C
3671	chrII	551406	551487	-	551441	1.559088	0.389772	551406	551487	82	NA	YBR156C
3672	chrII	551523	551699	-	551590	7.015896	0.779544	551544	551661	118	NA	YBR156C
3674	chrII	551744	551980	-	551942	6.821011	0.974431	551767	551943	177	NA	YBR156C
3675	chrII	552199	552343	-	552242	14.811342	2.143747	552233	552325	93	NA	YBR156C
3678	chrII	552593	552810	-	552613	20.463037	11.303394	552612	552762	151	NA	YBR156C
3679	chrII	553153	553308	-	553153	175.982154	116.152122	553153	553237	85	NA	YBR156C
3682	chrII	553909	553929	-	553915	16.565319	10.52385	553909	553915	7	NA	YBR157C
3683	chrII	553979	554052	-	554038	8.769873	2.923292	554002	554047	46	NA	YBR157C
3690	chrII	555327	555369	-	555341	6.041468	0.974431	555330	555366	37	NA	NA
3691	chrII	555436	555616	-	555506	20.852809	4.287494	555458	555573	116	NA	NA
3692	chrII	555652	555719	-	555673	10.328963	3.702836	555673	555694	22	NA	NA
3693	chrII	555867	555903	-	555889	1.169316	0.389772	555867	555903	37	NA	NA
3694	chrII	556021	556035	-	556035	1.169316	0.779544	556021	556035	15	NA	NA
3695	chrII	556124	556160	-	556135	6.43124	1.948861	556131	556155	25	NA	NA
3697	chrII	560706	560802	-	560731	2.533519	0.974431	560722	560802	81	NA	NA
3698	chrII	560877	560997	-	560991	7.990328	2.143747	560907	560994	88	NA	NA
3700	chrII	561327	561471	-	561412	7.600556	1.948861	561366	561468	103	NA	NA
3701	chrII	562265	562337	-	562265	2.338632	0.584658	562265	562329	65	NA	NA
3702	chrII	562503	562578	-	562535	1.559088	0.389772	562503	562578	76	NA	NA
3704	chrII	563196	563569	-	563568	218.272422	40.536311	563214	563568	355	NA	YBR162C
3705	chrII	563613	563771	-	563645	222.754819	50.08573	563615	563760	146	NA	YBR162C
3711	chrII	567084	567128	-	567094	1.559088	0.584658	567084	567128	45	NA	NA
3712	chrII	567887	568031	-	567936	11.303391	1.948861	567919	568030	112	NA	YBR164C
3716	chrII	570129	570166	-	570129	4.287494	1.364203	570129	570154	26	NA	YBR166C
3718	chrII	570532	570609	-	570545	4.092606	0.779544	570534	570592	59	NA	YBR166C
3720	chrII	570772	570921	-	570890	37.8079	11.693167	570798	570890	93	NA	YBR166C
3721	chrII	571086	571142	-	571088	160.586153	92.765789	571087	571134	48	NA	YBR166C
3729	chrII	574150	574832	-	574598	188.844618	77.1749	574335	574600	266	NA	YBR169C
3731	chrII	574928	575167	-	574970	17.539746	3.313064	574970	575135	166	NA	YBR169C
3733	chrII	575201	575622	-	575297	39.951642	4.287494	575297	575512	216	NA	YBR169C
3735	chrII	575655	575816	-	575802	14.421569	2.338633	575675	575802	128	NA	YBR169C
3737	chrII	576580	576737	-	576600	9.35453	3.897722	576599	576689	91	NA	YBR170C
3739	chrII	576912	577012	-	576912	3.507948	0.584658	576912	577012	101	NA	YBR170C
3740	chrII	577081	577204	-	577082	5.067036	0.779544	577082	577204	123	NA	YBR170C
3741	chrII	577444	577448	-	577446	29.038031	15.201117	577445	577446	2	NA	YBR170C
3742	chrII	577707	578029	-	577996	129.794135	14.0318	577767	577997	231	NA	YBR170C
3745	chrII	579366	579387	-	579366	1.753975	1.169317	579366	579387	22	NA	YBR172C
3746	chrII	579575	579595	-	579594	1.364202	0.584658	579575	579595	21	NA	YBR172C
3747	chrII	579821	579933	-	579825	7.210782	0.779544	579825	579926	102	NA	YBR172C
3748	chrII	579966	579995	-	579995	9.54942	7.0159	579987	579995	9	NA	YBR172C
3749	chrII	580089	580293	-	580196	42.485161	4.092608	580117	580277	161	NA	YBR172C
3751	chrII	580365	580420	-	580369	47.552209	23.386333	580369	580386	18	NA	YBR172C
3752	chrII	580568	580793	-	580676	17.929519	6.041469	580589	580747	159	NA	YBR172C
3753	chrII	580984	581178	-	580996	9.354532	2.923292	580995	581107	113	NA	YBR172C
3754	chrII	581219	581277	-	581241	5.651696	4.092608	581241	581270	30	NA	YBR172C
3757	chrII	582053	582099	-	582058	148.113441	94.324877	582055	582060	6	NA	YBR173C
3761	chrII	584983	585044	-	584983	2.92329	0.779544	584983	585043	61	NA	YBR177C
3762	chrII	585075	585429	-	585226	58.076052	6.041469	585133	585379	247	NA	YBR177C
3764	chrII	585549	585707	-	585678	29.817569	7.0159	585581	585678	98	NA	YBR177C
3765	chrII	585860	585891	-	585861	33.325524	11.303394	585860	585887	28	NA	YBR177C
