cluster	chr	start	end	strand	dominant_tss	tags	tags.dominant_tss	q_0.1	q_0.9	interquantile_width	gene	inCoding
3304	chrII	404323	404437	-	404415	12.726563	4.345655	404338	404422	85	NA	YBR081C
3305	chrII	404536	404569	-	404549	2.793636	0.931212	404536	404569	34	NA	YBR081C
3306	chrII	404659	404794	-	404754	10.553736	1.241616	404680	404777	98	NA	YBR081C
3308	chrII	404939	405078	-	405074	10.243331	2.793635	404982	405074	93	NA	YBR081C
3310	chrII	406245	406274	-	406266	37.248469	17.382618	406249	406266	18	NA	NA
3312	chrII	406643	407065	-	406992	385.521665	49.975028	406800	406992	193	NA	YBR082C
3317	chrII	408331	408403	-	408403	8.691311	3.414443	408345	408403	59	NA	NA
3318	chrII	408444	408583	-	408529	24.832314	7.449694	408446	408560	115	NA	NA
3319	chrII	409177	409192	-	409192	1.241616	0.931212	409177	409192	16	NA	NA
3320	chrII	409390	409411	-	409410	6.208079	3.724847	409390	409410	21	NA	NA
3321	chrII	410774	410815	-	410774	1.241616	0.620808	410774	410815	42	NA	NA
3322	chrII	414346	414445	-	414370	44.387764	7.449694	414370	414445	76	NA	YBR084C-A
3323	chrII	414478	414753	-	414544	716.41222	153.339527	414495	414692	198	NA	YBR084C-A
3324	chrII	414960	415019	-	415005	2.793636	0.620808	414960	415019	60	NA	YBR084C-A
3327	chrII	417216	417241	-	417217	2.172828	0.931212	417216	417241	26	NA	NA
3328	chrII	417316	417399	-	417377	6.20808	1.241616	417331	417377	47	NA	NA
3329	chrII	417564	417623	-	417585	6.828887	3.414443	417566	417613	48	NA	NA
3330	chrII	417772	417800	-	417778	3.10404	1.55202	417772	417800	29	NA	NA
3331	chrII	418067	418089	-	418080	91.879556	69.22007	418069	418080	12	NA	NA
3332	chrII	418834	419092	-	418834	321.26805	147.441853	418834	419092	259	NA	NA
3338	chrII	420368	420713	-	420622	78.221795	10.864137	420500	420708	209	NA	YBR086C
3339	chrII	420748	420793	-	420779	37.248472	18.003426	420761	420781	21	NA	YBR086C
3341	chrII	421011	421546	-	421423	73.565738	10.553733	421070	421515	446	NA	YBR086C
3342	chrII	421581	421783	-	421745	19.865854	4.035251	421597	421747	151	NA	YBR086C
3343	chrII	421880	421908	-	421882	1.241616	0.620808	421880	421908	29	NA	YBR086C
3344	chrII	421966	422069	-	422067	9.001715	3.724847	421996	422068	73	NA	YBR086C
3346	chrII	422144	422423	-	422363	52.458268	11.17454	422207	422405	199	NA	YBR086C
3347	chrII	422611	422679	-	422643	3.414444	0.931212	422629	422671	43	NA	YBR086C
3353	chrII	425609	425678	-	425615	2.793636	0.620808	425609	425678	70	NA	YBR088C
3356	chrII	426268	426545	-	426402	89.396329	11.17454	426297	426487	191	NA	YBR089C-A
3357	chrII	426653	426798	-	426748	184.379923	49.664624	426701	426798	98	NA	YBR089C-A
3361	chrII	428005	428024	-	428005	5.897674	5.276866	428005	428006	2	NA	YBR092C
3362	chrII	428090	428128	-	428106	4.966463	2.483231	428101	428119	19	NA	YBR092C
3363	chrII	428171	428290	-	428290	13.968179	3.414443	428196	428290	95	NA	YBR092C
3364	chrII	428433	428592	-	428446	18.624238	3.414443	428446	428545	100	NA	YBR092C
3365	chrII	428673	428683	-	428678	2.172828	0.931212	428673	428683	11	NA	YBR092C
3366	chrII	428913	429023	-	428967	9.932927	2.793635	428945	428977	33	NA	YBR092C
3369	chrII	429854	429856	-	429855	4.656059	4.035251	429855	429855	1	NA	YBR093C
3371	chrII	430024	430357	-	430210	93.12118	11.795348	430053	430297	245	NA	YBR093C
3374	chrII	430676	430873	-	430795	31.040394	6.208078	430699	430822	124	NA	YBR093C
3381	chrII	434773	434913	-	434799	5.897676	0.931212	434774	434912	139	NA	YBR095C
3382	chrII	434944	434967	-	434967	1.241616	0.620808	434944	434967	24	NA	YBR095C
3384	chrII	435179	435209	-	435179	1.862424	0.931212	435179	435209	31	NA	YBR095C
3385	chrII	435462	435554	-	435530	5.897675	2.172827	435462	435547	86	NA	YBR095C
3388	chrII	436703	436788	-	436720	53.389475	16.761811	436720	436776	57	NA	NA
3389	chrII	441297	441332	-	441313	1.55202	0.620808	441297	441332	36	NA	NA
3391	chrII	444105	444206	-	444132	12.726564	1.55202	444108	444174	67	NA	YBR101C
3393	chrII	444240	444433	-	444395	28.867569	4.656059	444298	444427	130	NA	YBR101C
3394	chrII	444470	444615	-	444543	19.865853	6.208078	444522	444586	65	NA	YBR101C
3396	chrII	445847	445848	-	445847	1.55202	1.241616	445847	445848	2	NA	YBR102C
3397	chrII	445997	446000	-	445997	1.241616	0.620808	445997	446000	4	NA	YBR102C
3398	chrII	446101	446106	-	446105	2.483231	1.862423	446101	446106	6	NA	YBR102C
3399	chrII	446294	446421	-	446329	3.414444	0.620808	446298	446413	116	NA	YBR102C
3407	chrII	450879	450905	-	450879	1.55202	0.620808	450879	450905	27	NA	NA
3408	chrII	450944	450983	-	450983	2.793636	1.55202	450944	450983	40	NA	YBR105C
3410	chrII	451246	451274	-	451246	2.172828	1.241616	451246	451274	29	NA	YBR105C
3411	chrII	451311	451848	-	451723	174.757413	16.451407	451477	451751	275	NA	YBR105C
3413	chrII	453492	453521	-	453521	1.55202	0.620808	453492	453521	30	NA	NA
3414	chrII	453798	453801	-	453798	2.172828	1.241616	453798	453801	4	NA	YBR107C
3416	chrII	453972	454017	-	454017	8.070502	3.104039	453984	454017	34	NA	YBR107C
3417	chrII	454206	454276	-	454222	5.587272	1.241616	454214	454267	54	NA	YBR107C
3418	chrII	454329	454357	-	454329	3.414444	1.55202	454329	454356	28	NA	YBR107C
3420	chrII	457955	458305	-	457979	241.183845	27.315543	457979	458249	271	NA	YBR109C
3423	chrII	460663	460711	-	460695	2.483232	0.931212	460663	460711	49	NA	NA
3424	chrII	460849	460887	-	460887	1.862424	1.241616	460849	460887	39	NA	NA
3425	chrII	461510	461606	-	461551	554.381372	189.035976	461512	461551	40	NA	YBR111C
3426	chrII	461683	461764	-	461702	177.551034	63.011992	461699	461764	66	NA	YBR111C
3427	chrII	461814	462049	-	461865	4700.135872	1602.615339	461827	461871	45	NA	YBR111C
3430	chrII	462982	463180	-	463136	33.834031	4.966462	463034	463162	129	NA	YBR112C
3431	chrII	463212	463389	-	463305	16.141005	8.380905	463256	463377	122	NA	YBR112C
3432	chrII	463424	463482	-	463454	4.035252	1.241616	463424	463471	48	NA	YBR112C
3435	chrII	463549	463982	-	463938	131.921666	28.246755	463706	463972	267	NA	YBR112C
3436	chrII	464014	464151	-	464111	17.072218	2.793635	464099	464130	32	NA	YBR112C
3437	chrII	464261	464432	-	464380	9.001716	0.931212	464290	464414	125	NA	YBR112C
3438	chrII	464465	464524	-	464489	7.139292	1.241616	464471	464504	34	NA	YBR112C
3439	chrII	464648	464726	-	464726	2.483232	0.931212	464648	464726	79	NA	YBR112C
3440	chrII	465016	465106	-	465044	4.65606	1.241616	465035	465104	70	NA	YBR112C
3442	chrII	465375	465528	-	465425	12.416159	1.862423	465419	465527	109	NA	YBR112C
3448	chrII	466779	466830	-	466825	5.587271	2.793635	466779	466830	52	NA	NA
3451	chrII	469905	469948	-	469918	2.793636	0.620808	469905	469948	44	NA	YBR115C
3453	chrII	470192	470215	-	470192	1.241616	0.620808	470192	470215	24	NA	YBR115C
3454	chrII	470383	470481	-	470414	9.622523	3.724847	470412	470458	47	NA	YBR115C
3455	chrII	470681	470759	-	470719	7.139291	2.793635	470682	470758	77	NA	YBR115C
3456	chrII	471356	471403	-	471356	1.55202	0.310404	471356	471403	48	NA	YBR115C
3457	chrII	471603	471633	-	471606	6.518483	4.345655	471606	471622	17	NA	YBR115C
3458	chrII	471789	471939	-	471832	12.726563	2.172827	471809	471887	79	NA	YBR115C
3459	chrII	472122	472155	-	472147	3.724848	1.241616	472129	472148	20	NA	YBR115C
3461	chrII	472628	472650	-	472638	1.241616	0.620808	472628	472650	23	NA	YBR115C
3462	chrII	472894	472897	-	472896	2.483232	1.241616	472894	472897	4	NA	YBR115C
3463	chrII	472989	473046	-	473016	3.724847	1.862423	473010	473043	34	NA	YBR115C
3464	chrII	473153	473235	-	473216	11.484946	7.13929	473160	473217	58	NA	YBR115C
3465	chrII	473319	473384	-	473320	2.793636	0.620808	473319	473384	66	NA	YBR115C
3466	chrII	473451	473561	-	473451	4.345656	0.931212	473451	473560	110	NA	YBR115C
3467	chrII	473719	473755	-	473740	2.483232	0.931212	473719	473755	37	NA	YBR115C
3474	chrII	475303	475378	-	475337	3.414444	0.620808	475306	475378	73	NA	YBR117C
3475	chrII	475598	475600	-	475599	3.414443	2.483231	475598	475599	2	NA	YBR117C
3477	chrII	475920	475970	-	475950	5.587272	1.55202	475922	475970	49	NA	YBR117C
3478	chrII	476029	476135	-	476109	4.966464	0.931212	476041	476131	91	NA	YBR117C
3484	chrII	477464	477512	-	477476	8.69131	2.483231	477467	477488	22	NA	NA
3485	chrII	479390	479402	-	479402	1.241616	0.931212	479390	479402	13	NA	NA
3487	chrII	480019	480019	-	480019	1.241616	1.241616	480019	480019	1	NA	NA
3488	chrII	480750	480869	-	480799	9.932927	1.862423	480770	480853	84	NA	YBR120C
3491	chrII	482048	482470	-	482214	70.7721	14.278579	482163	482360	198	NA	YBR121C-A
3494	chrII	482921	483017	-	482997	54.631091	12.105752	482946	482997	52	NA	YBR121C-A
3495	chrII	483052	483185	-	483118	263.843323	108.330961	483074	483177	104	NA	YBR121C-A
3496	chrII	483221	483333	-	483251	521.168156	174.446992	483250	483293	44	NA	YBR121C-A
3499	chrII	484192	484444	-	484307	186.552757	26.384332	484250	484429	180	NA	YBR122C
3501	chrII	485085	485142	-	485115	4.966464	1.55202	485113	485138	26	NA	YBR123C
3502	chrII	485283	485351	-	485304	3.724848	0.620808	485286	485350	65	NA	YBR123C
3503	chrII	485390	485433	-	485431	1.55202	0.620808	485390	485433	44	NA	YBR123C
3504	chrII	485675	485747	-	485695	4.65606	0.620808	485677	485745	69	NA	YBR123C
3505	chrII	485868	485926	-	485912	5.587271	1.862423	485889	485923	35	NA	YBR123C
3506	chrII	486441	486484	-	486456	1.862424	0.620808	486441	486484	44	NA	YBR123C
3509	chrII	487608	487693	-	487608	9.932928	1.241616	487608	487684	77	NA	YBR125C
3510	chrII	487888	487935	-	487888	2.172828	0.931212	487888	487935	48	NA	YBR125C
3511	chrII	488049	488092	-	488049	1.241616	0.310404	488049	488092	44	NA	YBR125C
3512	chrII	488309	488386	-	488341	12.416158	4.656059	488317	488376	60	NA	YBR125C
3515	chrII	488919	489349	-	489060	58.045537	8.070501	488975	489318	344	NA	YBR126C
3516	chrII	489387	489543	-	489438	76.048961	40.042103	489432	489495	64	NA	YBR126C
3517	chrII	489589	490278	-	489639	242.735876	34.765237	489639	490222	584	NA	YBR126C
3519	chrII	490330	490351	-	490348	70.461687	38.490084	490346	490348	3	NA	YBR126C
3524	chrII	491538	491808	-	491553	358.826917	146.200237	491553	491738	186	NA	YBR127C
3525	chrII	491841	492360	-	492176	77.911396	7.449694	491915	492252	338	NA	YBR127C
3526	chrII	492417	492652	-	492435	108.330971	21.107465	492435	492645	211	NA	YBR127C
3528	chrII	493715	493744	-	493715	1.55202	0.620808	493715	493744	30	NA	YBR128C
3529	chrII	493918	493983	-	493959	4.035252	0.931212	493919	493979	61	NA	YBR128C
3532	chrII	494800	495085	-	495021	33.834031	6.828886	494835	495069	235	NA	YBR129C
3534	chrII	495869	496146	-	495915	16.761815	1.862423	495915	496126	212	NA	YBR130C
3535	chrII	496459	496462	-	496459	1.862424	1.55202	496459	496462	4	NA	YBR130C
3536	chrII	496597	496833	-	496761	59.597555	6.828886	496702	496828	127	NA	YBR130C
3538	chrII	499466	499487	-	499486	5.897675	3.104039	499466	499486	21	NA	NA
3539	chrII	499613	499644	-	499617	2.172828	0.620808	499613	499644	32	NA	NA
3540	chrII	499873	499959	-	499881	15.209793	3.724847	499881	499943	63	NA	YBR132C
3541	chrII	500119	500123	-	500122	5.587271	4.345655	500122	500123	2	NA	YBR132C
3542	chrII	500412	500431	-	500412	1.55202	0.931212	500412	500431	20	NA	YBR132C
3543	chrII	500508	500617	-	500579	10.553734	2.793635	500533	500603	71	NA	YBR132C
3544	chrII	500752	500859	-	500856	4.035252	0.620808	500760	500856	97	NA	YBR132C
3545	chrII	500908	501054	-	500964	3.414444	0.620808	500935	501031	97	NA	YBR132C
3546	chrII	501088	501125	-	501090	3.10404	0.620808	501090	501105	16	NA	YBR132C
3547	chrII	501313	501357	-	501327	2.172828	0.931212	501313	501357	45	NA	YBR132C
3549	chrII	502252	502270	-	502253	3.10404	0.931212	502253	502268	16	NA	YBR133C
3551	chrII	502659	502676	-	502660	4.966463	3.724847	502660	502661	2	NA	YBR133C
3552	chrII	502875	502892	-	502882	1.241616	0.620808	502875	502892	18	NA	YBR133C
3554	chrII	503128	503156	-	503128	1.862424	0.620808	503128	503156	29	NA	YBR133C
3558	chrII	504230	504301	-	504248	9.622524	1.241616	504248	504301	54	NA	YBR133C
3562	chrII	512669	512707	-	512698	3.414444	1.241616	512674	512698	25	NA	NA
3564	chrII	513926	513981	-	513977	1.862424	0.620808	513926	513981	56	NA	YBR138C
3566	chrII	514447	514447	-	514447	1.241616	1.241616	514447	514447	1	NA	YBR138C
3568	chrII	514957	514967	-	514964	2.172828	1.241616	514957	514967	11	NA	YBR138C
3569	chrII	515123	515304	-	515280	12.726563	1.862423	515155	515298	144	NA	YBR138C
3572	chrII	517624	517703	-	517624	2.793636	0.620808	517624	517703	80	NA	YBR140C
3573	chrII	517759	517760	-	517759	1.55202	1.241616	517759	517760	2	NA	YBR140C
3574	chrII	517983	518015	-	517993	4.345656	1.55202	517984	518012	29	NA	YBR140C
3575	chrII	518331	518332	-	518332	1.55202	0.931212	518331	518332	2	NA	YBR140C
3577	chrII	518851	518888	-	518857	2.172828	0.620808	518851	518888	38	NA	YBR140C
3579	chrII	519179	519195	-	519179	1.55202	0.931212	519179	519195	17	NA	YBR140C
3581	chrII	519482	519522	-	519521	3.104039	1.862423	519482	519522	41	NA	YBR140C
3582	chrII	519643	519664	-	519644	1.55202	0.620808	519643	519664	22	NA	YBR140C
3583	chrII	519835	519850	-	519849	1.862424	1.241616	519835	519850	16	NA	YBR140C
3584	chrII	520059	520100	-	520085	4.035252	1.241616	520060	520091	32	NA	YBR140C
3585	chrII	520295	520377	-	520316	8.69131	3.414443	520310	520343	34	NA	YBR140C
3586	chrII	520691	520694	-	520691	1.241616	0.931212	520691	520694	4	NA	YBR140C
3588	chrII	520926	520991	-	520929	9.622523	3.724847	520928	520982	55	NA	YBR140C
3589	chrII	521357	521376	-	521357	5.276867	4.656059	521357	521358	2	NA	YBR140C
3590	chrII	521688	521725	-	521689	2.483232	0.620808	521688	521725	38	NA	YBR140C
3591	chrII	521811	521859	-	521811	1.862424	0.620808	521811	521859	49	NA	YBR140C
3592	chrII	522351	522411	-	522351	1.241616	0.310404	522351	522411	61	NA	YBR140C
3593	chrII	522452	522514	-	522508	2.483232	0.620808	522452	522514	63	NA	YBR140C
3595	chrII	522647	522721	-	522694	1.862424	0.620808	522647	522721	75	NA	YBR140C
3597	chrII	522935	522936	-	522935	1.862424	1.55202	522935	522936	2	NA	YBR140C
3598	chrII	523042	523100	-	523080	3.10404	0.620808	523044	523099	56	NA	YBR140C
3599	chrII	523326	523346	-	523343	7.139291	4.656059	523343	523344	2	NA	YBR140C
3601	chrII	523514	523565	-	523514	2.483232	0.620808	523514	523565	52	NA	YBR140C
3602	chrII	523608	523729	-	523657	18.003428	3.414443	523631	523705	75	NA	YBR140C
3603	chrII	523766	523842	-	523788	23.901102	16.141003	523787	523789	3	NA	YBR140C
3604	chrII	523997	524120	-	524118	25.763528	7.760098	524004	524118	115	NA	YBR140C
3605	chrII	524208	524245	-	524227	2.172828	0.620808	524208	524245	38	NA	YBR140C
3606	chrII	524375	524433	-	524387	5.897675	3.104039	524376	524415	40	NA	YBR140C
3607	chrII	524627	524646	-	524646	2.483232	1.241616	524627	524646	20	NA	YBR140C
3608	chrII	524767	524812	-	524789	3.724847	1.862423	524767	524805	39	NA	YBR140C
3610	chrII	525009	525009	-	525009	1.241616	1.241616	525009	525009	1	NA	YBR140C
3611	chrII	525225	525328	-	525309	7.139291	3.104039	525270	525309	40	NA	YBR140C
3612	chrII	525565	525662	-	525626	8.070503	1.862423	525566	525628	63	NA	YBR140C
3614	chrII	525857	525876	-	525874	2.172828	0.931212	525857	525876	20	NA	YBR140C
3615	chrII	526040	526193	-	526079	5.897676	0.931212	526062	526191	130	NA	YBR140C
3616	chrII	526223	526241	-	526240	5.587271	2.172827	526223	526241	19	NA	YBR140C
3617	chrII	526389	526428	-	526408	3.414443	1.862423	526408	526428	21	NA	YBR140C
3621	chrII	527855	527879	-	527855	1.241616	0.931212	527855	527879	25	NA	YBR141C
3623	chrII	530967	531648	-	530984	157.685201	19.555446	530976	531524	549	NA	YBR143C
3626	chrII	531981	532098	-	531997	41.594124	11.484944	531996	532065	70	NA	YBR143C
3629	chrII	533223	533317	-	533274	6.518483	1.862423	533226	533301	76	NA	YBR144C
3630	chrII	533350	533525	-	533390	21.728278	2.793635	533366	533460	95	NA	YBR144C
3632	chrII	534941	535017	-	534978	22.969891	4.966462	534970	535006	37	NA	NA
3633	chrII	536215	536264	-	536226	7.13929	3.104039	536215	536241	27	NA	NA
3636	chrII	539285	539351	-	539318	25.453121	9.001713	539318	539351	34	NA	NA
3637	chrII	539440	539445	-	539440	4.966463	4.656059	539440	539440	1	NA	NA
3638	chrII	539509	539552	-	539543	9.932926	2.172827	539517	539552	36	NA	NA
3639	chrII	539681	539802	-	539706	18.934642	2.483231	539687	539783	97	NA	NA
3640	chrII	539940	540027	-	539997	4.035252	0.931212	539942	540004	63	NA	NA
3641	chrII	540294	540384	-	540294	3.724848	0.931212	540294	540384	91	NA	NA
3642	chrII	541024	541075	-	541053	4.345655	1.862423	541039	541055	17	NA	NA
3643	chrII	541641	541773	-	541734	8.380908	1.55202	541652	541744	93	NA	YBR150C
3644	chrII	541895	541949	-	541920	4.035252	0.931212	541916	541940	25	NA	YBR150C
3645	chrII	542055	542059	-	542059	2.793636	1.55202	542055	542059	5	NA	YBR150C
3646	chrII	542428	542496	-	542428	2.793636	0.620808	542428	542496	69	NA	YBR150C
3647	chrII	542752	542753	-	542753	3.724847	3.104039	542752	542753	2	NA	YBR150C
3649	chrII	543236	543261	-	543257	1.241616	0.620808	543236	543261	26	NA	YBR150C
3650	chrII	543646	543680	-	543646	1.241616	0.620808	543646	543680	35	NA	YBR150C
3654	chrII	544144	544242	-	544232	4.65606	1.241616	544144	544232	89	NA	YBR150C
3659	chrII	546137	546284	-	546157	8.691312	1.55202	546137	546247	111	NA	NA
3660	chrII	546324	546448	-	546355	5.897676	0.931212	546327	546441	115	NA	NA
3661	chrII	547062	547074	-	547074	1.55202	1.241616	547062	547074	13	NA	NA
3663	chrII	547738	547738	-	547738	1.55202	1.55202	547738	547738	1	NA	NA
3665	chrII	548638	548652	-	548638	1.862424	1.241616	548638	548652	15	NA	YBR154C
3666	chrII	548721	548827	-	548771	19.245045	3.724847	548731	548799	69	NA	YBR154C
3667	chrII	548857	548994	-	548930	47.802206	16.761811	548878	548936	59	NA	YBR154C
3673	chrII	551644	551650	-	551644	1.55202	0.620808	551644	551650	7	NA	YBR156C
3676	chrII	552325	552343	-	552325	1.55202	0.931212	552325	552343	19	NA	YBR156C
3677	chrII	552482	552549	-	552549	2.172828	1.241616	552482	552549	68	NA	YBR156C
3682	chrII	553817	553915	-	553915	15.830602	7.13929	553842	553915	74	NA	YBR157C
3690	chrII	555332	555366	-	555353	2.172828	0.620808	555332	555366	35	NA	NA
3692	chrII	555652	555738	-	555673	19.555448	7.13929	555661	555692	32	NA	NA
3695	chrII	556109	556149	-	556135	4.035252	1.241616	556120	556138	19	NA	NA
3696	chrII	558399	558505	-	558399	4.966464	0.620808	558399	558493	95	NA	NA
3697	chrII	560722	560766	-	560766	5.587272	1.55202	560731	560766	36	NA	NA
3698	chrII	560896	561062	-	560994	30.72999	4.656059	560943	561014	72	NA	NA
3699	chrII	561186	561199	-	561186	1.55202	0.931212	561186	561199	14	NA	NA
3701	chrII	562250	562281	-	562265	1.862424	0.931212	562250	562281	32	NA	NA
3702	chrII	562522	562567	-	562535	2.172828	1.241616	562522	562567	46	NA	NA
3703	chrII	562774	562824	-	562774	1.241616	0.620808	562774	562824	51	NA	NA
3705	chrII	563197	563771	-	563645	139.371376	9.932925	563215	563668	454	NA	YBR162C
3706	chrII	563801	563842	-	563838	46.560587	36.938064	563812	563838	27	NA	YBR162C
3707	chrII	563874	564374	-	564164	81.94664	12.416156	564033	564350	318	NA	YBR162C
3710	chrII	567039	567106	-	567039	2.483232	0.931212	567039	567106	68	NA	NA
3712	chrII	567912	567975	-	567936	8.69131	3.724847	567918	567974	57	NA	YBR164C
3713	chrII	568029	568115	-	568086	3.414444	1.241616	568030	568115	86	NA	YBR164C
3714	chrII	568152	568262	-	568187	46.870991	20.797061	568187	568227	41	NA	YBR164C
3716	chrII	570123	570152	-	570131	1.862424	0.931212	570123	570152	30	NA	YBR166C
3717	chrII	570462	570480	-	570480	1.55202	0.931212	570462	570480	19	NA	YBR166C
3719	chrII	570795	570891	-	570798	8.070503	2.483231	570798	570890	93	NA	YBR166C
3721	chrII	571086	571142	-	571088	57.424723	40.973315	571088	571127	40	NA	YBR166C
3729	chrII	574092	574719	-	574598	115.780672	28.867563	574238	574598	361	NA	YBR169C
3730	chrII	574754	574778	-	574771	5.587271	2.793635	574754	574778	25	NA	YBR169C
3732	chrII	575018	575168	-	575052	7.7601	0.931212	575022	575153	132	NA	YBR169C
3733	chrII	575296	575407	-	575296	10.86414	1.241616	575296	575383	88	NA	YBR169C
3734	chrII	575674	575704	-	575675	3.10404	0.620808	575675	575695	21	NA	YBR169C
3737	chrII	576599	576600	-	576599	3.104039	2.172827	576599	576600	2	NA	YBR170C
3738	chrII	576736	576761	-	576761	1.862424	0.620808	576736	576761	26	NA	YBR170C
3739	chrII	576871	576879	-	576879	1.241616	0.620808	576871	576879	9	NA	YBR170C
3741	chrII	577445	577447	-	577446	12.105753	7.13929	577445	577446	2	NA	YBR170C
3742	chrII	577600	578029	-	577996	64.25362	7.449694	577675	577997	323	NA	YBR170C
3746	chrII	579577	579596	-	579595	2.483232	1.55202	579577	579596	20	NA	YBR172C
3747	chrII	579825	579848	-	579825	2.793636	1.241616	579825	579848	24	NA	YBR172C
3748	chrII	579977	579996	-	579995	5.587271	3.414443	579977	579995	19	NA	YBR172C
3750	chrII	580088	580292	-	580269	50.906248	5.897674	580154	580276	123	NA	YBR172C
3751	chrII	580333	580481	-	580369	73.87613	29.798774	580368	580439	72	NA	YBR172C
3752	chrII	580674	580676	-	580676	3.414443	2.483231	580675	580676	2	NA	YBR172C
3753	chrII	580996	580996	-	580996	1.241616	1.241616	580996	580996	1	NA	YBR172C
3754	chrII	581219	581279	-	581241	3.414444	1.55202	581241	581272	32	NA	YBR172C
3756	chrII	581881	581920	-	581920	2.793635	1.862423	581881	581920	40	NA	YBR173C
3757	chrII	582053	582089	-	582058	79.773805	55.872702	582055	582060	6	NA	YBR173C
3760	chrII	584543	584598	-	584592	1.862424	0.620808	584543	584598	56	NA	NA
3761	chrII	585012	585041	-	585027	1.55202	0.620808	585012	585041	30	NA	YBR177C
3762	chrII	585204	585263	-	585226	8.380907	1.862423	585204	585245	42	NA	YBR177C
3763	chrII	585293	585415	-	585379	11.484946	2.793635	585301	585404	104	NA	YBR177C
3764	chrII	585542	585697	-	585678	16.141004	4.345655	585580	585678	99	NA	YBR177C
3765	chrII	585826	585891	-	585861	17.38262	7.13929	585860	585887	28	NA	YBR177C
3766	chrII	585962	586004	-	586004	2.483232	1.55202	585962	586004	43	NA	YBR177C
3768	chrII	586841	586868	-	586841	1.862424	0.620808	586841	586868	28	NA	YBR179C
3770	chrII	587064	587096	-	587064	1.241616	0.310404	587064	587096	33	NA	YBR179C
3771	chrII	587167	587172	-	587167	1.55202	0.620808	587167	587172	6	NA	YBR179C
3772	chrII	587770	587829	-	587829	2.793636	0.931212	587770	587829	60	NA	YBR179C
3773	chrII	587915	587986	-	587939	2.793636	0.620808	587915	587986	72	NA	YBR179C
3775	chrII	588400	588421	-	588401	5.587271	1.862423	588400	588421	22	NA	YBR179C
3777	chrII	588913	588930	-	588926	7.139291	3.724847	588917	588926	10	NA	YBR179C
3779	chrII	591192	591273	-	591192	3.724848	1.241616	591192	591267	76	NA	NA
3780	chrII	591361	591423	-	591387	10.864138	4.345655	591361	591392	32	NA	NA
3781	chrII	592070	592142	-	592073	239.321415	41.283719	592073	592131	59	NA	YBR181C
3783	chrII	592283	592416	-	592283	514.96008	346.721157	592283	592304	22	NA	YBR181C
3786	chrII	593650	593661	-	593661	1.241616	0.620808	593650	593661	12	NA	YBR182C
3787	chrII	593918	593981	-	593981	2.793636	0.931212	593918	593981	64	NA	YBR182C
3790	chrII	594412	594486	-	594486	2.172828	0.620808	594412	594486	75	NA	YBR182C
3791	chrII	594810	594866	-	594846	7.449696	1.55202	594815	594858	44	NA	YBR182C
3797	chrII	598453	598469	-	598454	1.55202	0.620808	598453	598469	17	NA	NA
3798	chrII	599506	599555	-	599552	7.449696	1.55202	599520	599552	33	NA	YBR185C
3800	chrII	599761	599848	-	599790	5.897676	1.241616	599767	599848	82	NA	YBR185C
3803	chrII	602133	602222	-	602219	23.280296	4.035251	602149	602219	71	NA	NA
3804	chrII	603879	604080	-	604070	29.488375	7.13929	603928	604073	146	NA	YBR188C
3806	chrII	605822	605855	-	605822	1.55202	0.620808	605822	605855	34	NA	NA
3807	chrII	607550	607600	-	607592	7.139291	2.172827	607572	607596	25	NA	NA
3808	chrII	609162	609211	-	609175	3.10404	0.931212	609175	609209	35	NA	YBR193C
3809	chrII	609285	609486	-	609329	17.072219	2.172827	609324	609456	133	NA	YBR193C
3810	chrII	609529	609659	-	609610	7.449696	1.241616	609557	609640	84	NA	YBR193C
3814	chrII	610924	610938	-	610928	2.172828	1.55202	610924	610938	15	NA	YBR195C
3820	chrII	612307	612811	-	612517	378.071972	80.084206	612316	612767	452	NA	YBR196C
3822	chrII	612912	613366	-	612913	1033.955417	373.105489	612913	613366	454	NA	YBR196C
3823	chrII	613438	613550	-	613447	1473.176924	712.99776	613446	613482	37	NA	YBR196C
3824	chrII	613639	613841	-	613652	292.400485	114.228635	613651	613811	161	NA	YBR196C
3831	chrII	615448	615548	-	615508	7.760099	2.793635	615483	615521	39	NA	YBR197C
3835	chrII	616595	616617	-	616600	3.724847	2.172827	616595	616600	6	NA	YBR198C
3836	chrII	616790	616812	-	616809	2.483232	1.241616	616790	616812	23	NA	YBR198C
3837	chrII	617035	617095	-	617077	3.724848	0.931212	617035	617081	47	NA	YBR198C
3838	chrII	617305	617350	-	617312	5.897675	1.862423	617305	617329	25	NA	YBR198C
3839	chrII	617450	617677	-	617567	18.313834	2.483231	617469	617659	191	NA	YBR198C
3841	chrII	618089	618118	-	618118	3.414443	2.172827	618090	618118	29	NA	YBR198C
3842	chrII	618269	618498	-	618309	66.42644	21.728273	618271	618376	106	NA	YBR198C
3844	chrII	620542	620624	-	620568	5.897676	1.241616	620554	620624	71	NA	NA
3845	chrII	623198	623255	-	623241	6.828887	3.724847	623217	623251	35	NA	NA
3851	chrII	628365	628445	-	628387	4.035252	0.931212	628375	628417	43	NA	NA
3852	chrII	629151	629214	-	629194	2.793636	0.931212	629151	629214	64	NA	NA
3853	chrII	629319	629353	-	629323	2.483232	0.931212	629319	629353	35	NA	NA
3854	chrII	629476	629503	-	629484	1.862424	0.931212	629476	629503	28	NA	NA
3855	chrII	629725	629848	-	629773	136.888121	24.211504	629728	629783	56	NA	NA
