cluster	chr	start	end	strand	dominant_tss	tags	tags.dominant_tss	q_0.1	q_0.9	interquantile_width
2611	chrII	444240	444433	-	444395	28.867569	4.656059	444298	444427	130
2612	chrII	444470	444615	-	444543	19.865853	6.208078	444522	444586	65
2613	chrII	444651	444790	-	444717	712.376959	227.215655	444697	444755	59
2614	chrII	445847	445848	-	445847	1.55202	1.241616	445847	445848	2
2615	chrII	445997	446000	-	445997	1.241616	0.620808	445997	446000	4
2616	chrII	446101	446106	-	446105	2.483231	1.862423	446101	446106	6
2617	chrII	446294	446421	-	446329	3.414444	0.620808	446298	446413	116
2618	chrII	447343	447477	-	447401	133.784085	62.08078	447358	447401	44
2619	chrII	447548	447552	-	447552	2.172828	1.55202	447548	447552	5
2620	chrII	450879	450905	-	450879	1.55202	0.620808	450879	450905	27
2621	chrII	450944	450983	-	450983	2.793636	1.55202	450944	450983	40
2622	chrII	451246	451274	-	451246	2.172828	1.241616	451246	451274	29
2623	chrII	451311	451848	-	451723	174.757413	16.451407	451477	451751	275
2624	chrII	451982	452130	-	452009	624.532654	145.269026	451992	452038	47
2625	chrII	453492	453521	-	453521	1.55202	0.620808	453492	453521	30
2626	chrII	453798	453801	-	453798	2.172828	1.241616	453798	453801	4
2627	chrII	453972	454017	-	454017	8.070502	3.104039	453984	454017	34
2628	chrII	454206	454276	-	454222	5.587272	1.241616	454214	454267	54
2629	chrII	454329	454357	-	454329	3.414444	1.55202	454329	454356	28
2630	chrII	454497	454664	-	454551	175.378213	44.077354	454507	454611	105
2631	chrII	457955	458305	-	457979	241.183845	27.315543	457979	458249	271
2632	chrII	458399	458454	-	458406	6863.030249	4193.867102	458401	458416	16
2633	chrII	460663	460711	-	460695	2.483232	0.931212	460663	460711	49
2634	chrII	460849	460887	-	460887	1.862424	1.241616	460849	460887	39
2635	chrII	461510	461606	-	461551	554.381372	189.035976	461512	461551	40
2636	chrII	461683	461764	-	461702	177.551034	63.011992	461699	461764	66
2637	chrII	461814	462049	-	461865	4700.135872	1602.615339	461827	461871	45
2638	chrII	462101	462140	-	462125	1.241616	0.620808	462101	462140	40
2639	chrII	462606	462621	-	462619	1.55202	0.620808	462606	462621	16
2640	chrII	462982	463180	-	463136	33.834031	4.966462	463034	463162	129
2641	chrII	463212	463389	-	463305	16.141005	8.380905	463256	463377	122
2642	chrII	463424	463482	-	463454	4.035252	1.241616	463424	463471	48
2643	chrII	463549	463982	-	463938	131.921666	28.246755	463706	463972	267
2644	chrII	464014	464151	-	464111	17.072218	2.793635	464099	464130	32
2645	chrII	464261	464432	-	464380	9.001716	0.931212	464290	464414	125
2646	chrII	464465	464524	-	464489	7.139292	1.241616	464471	464504	34
2647	chrII	464648	464726	-	464726	2.483232	0.931212	464648	464726	79
2648	chrII	465016	465106	-	465044	4.65606	1.241616	465035	465104	70
2649	chrII	465375	465528	-	465425	12.416159	1.862423	465419	465527	109
2650	chrII	465900	465999	-	465972	780.045009	258.876853	465927	465972	46
2651	chrII	466106	466194	-	466164	21.107468	4.035251	466117	466194	78
2652	chrII	466261	466299	-	466299	6.828887	3.104039	466266	466299	34
2653	chrII	466779	466830	-	466825	5.587271	2.793635	466779	466830	52
2654	chrII	469905	469948	-	469918	2.793636	0.620808	469905	469948	44
2655	chrII	470192	470215	-	470192	1.241616	0.620808	470192	470215	24
2656	chrII	470383	470481	-	470414	9.622523	3.724847	470412	470458	47
2657	chrII	470681	470759	-	470719	7.139291	2.793635	470682	470758	77
2658	chrII	471356	471403	-	471356	1.55202	0.310404	471356	471403	48
2659	chrII	471603	471633	-	471606	6.518483	4.345655	471606	471622	17
2660	chrII	471789	471939	-	471832	12.726563	2.172827	471809	471887	79
2661	chrII	472122	472155	-	472147	3.724848	1.241616	472129	472148	20
2662	chrII	472628	472650	-	472638	1.241616	0.620808	472628	472650	23
2663	chrII	472894	472897	-	472896	2.483232	1.241616	472894	472897	4
2664	chrII	472989	473046	-	473016	3.724847	1.862423	473010	473043	34
2665	chrII	473153	473235	-	473216	11.484946	7.13929	473160	473217	58
2666	chrII	473319	473384	-	473320	2.793636	0.620808	473319	473384	66
2667	chrII	473451	473561	-	473451	4.345656	0.931212	473451	473560	110
2668	chrII	473719	473755	-	473740	2.483232	0.931212	473719	473755	37
2669	chrII	473861	474099	-	474043	528.928256	72.324109	473959	474043	85
2670	chrII	474200	474225	-	474219	1.241616	0.620808	474200	474225	26
2671	chrII	474760	474802	-	474802	2.172828	1.241616	474760	474802	43
2672	chrII	474964	475141	-	475069	4.345656	0.620808	474993	475132	140
2673	chrII	475171	475192	-	475180	2.793636	1.55202	475171	475192	22
2674	chrII	475303	475378	-	475337	3.414444	0.620808	475306	475378	73
2675	chrII	475598	475600	-	475599	3.414443	2.483231	475598	475599	2
2676	chrII	475920	475970	-	475950	5.587272	1.55202	475922	475970	49
2677	chrII	476029	476135	-	476109	4.966464	0.931212	476041	476131	91
2678	chrII	476472	476516	-	476478	879.684654	574.55762	476472	476489	18
2679	chrII	476846	476860	-	476846	1.55202	1.241616	476846	476860	15
2680	chrII	477011	477064	-	477052	5.276868	1.241616	477030	477063	34
2681	chrII	477297	477362	-	477351	19.245042	8.380905	477328	477362	35
2682	chrII	477464	477512	-	477476	8.69131	2.483231	477467	477488	22
2683	chrII	479390	479402	-	479402	1.241616	0.931212	479390	479402	13
2684	chrII	480019	480019	-	480019	1.241616	1.241616	480019	480019	1
2685	chrII	480750	480869	-	480799	9.932927	1.862423	480770	480853	84
2686	chrII	480958	481071	-	480993	665.195561	252.668775	480992	481014	23
2687	chrII	481669	482004	-	481764	99.950068	12.105752	481761	481965	205
2688	chrII	482048	482470	-	482214	70.7721	14.278579	482163	482360	198
2689	chrII	482515	482625	-	482567	8.380908	1.55202	482531	482609	79
2690	chrII	482673	482838	-	482729	13.657775	2.483231	482690	482799	110
2691	chrII	482921	483017	-	482997	54.631091	12.105752	482946	482997	52
2692	chrII	483052	483185	-	483118	263.843323	108.330961	483074	483177	104
2693	chrII	483221	483333	-	483251	521.168156	174.446992	483250	483293	44
2694	chrII	483415	483593	-	483434	8560.008382	1260.239837	483415	483527	113
2695	chrII	484192	484444	-	484307	186.552757	26.384332	484250	484429	180
2696	chrII	484523	484564	-	484543	794.323586	333.994597	484531	484552	22
2697	chrII	485085	485142	-	485115	4.966464	1.55202	485113	485138	26
2698	chrII	485283	485351	-	485304	3.724848	0.620808	485286	485350	65
2699	chrII	485390	485433	-	485431	1.55202	0.620808	485390	485433	44
2700	chrII	485675	485747	-	485695	4.65606	0.620808	485677	485745	69
2701	chrII	485868	485926	-	485912	5.587271	1.862423	485889	485923	35
2702	chrII	486441	486484	-	486456	1.862424	0.620808	486441	486484	44
2703	chrII	486683	486798	-	486754	102.122887	39.421295	486709	486759	51
2704	chrII	487608	487693	-	487608	9.932928	1.241616	487608	487684	77
2705	chrII	487888	487935	-	487888	2.172828	0.931212	487888	487935	48
2706	chrII	488049	488092	-	488049	1.241616	0.310404	488049	488092	44
2707	chrII	488309	488386	-	488341	12.416158	4.656059	488317	488376	60
2708	chrII	488518	488587	-	488568	288.67563	55.251894	488540	488570	31
2709	chrII	488731	488766	-	488731	2.793636	0.931212	488731	488766	36
2710	chrII	488919	489349	-	489060	58.045537	8.070501	488975	489318	344
2711	chrII	489387	489543	-	489438	76.048961	40.042103	489432	489495	64
2712	chrII	489589	490278	-	489639	242.735876	34.765237	489639	490222	584
2713	chrII	490330	490351	-	490348	70.461687	38.490084	490346	490348	3
2714	chrII	490449	490560	-	490463	2351.930359	602.804375	490453	490495	43
2715	chrII	490787	490860	-	490860	6.518483	2.483231	490802	490860	59
2716	chrII	491030	491121	-	491080	37.248473	7.449694	491048	491116	69
2717	chrII	491538	491808	-	491553	358.826917	146.200237	491553	491738	186
2718	chrII	491841	492360	-	492176	77.911396	7.449694	491915	492252	338
2719	chrII	492417	492652	-	492435	108.330971	21.107465	492435	492645	211
2720	chrII	492841	492944	-	492871	12529.763859	2158.238321	492845	492886	42
2721	chrII	493715	493744	-	493715	1.55202	0.620808	493715	493744	30
2722	chrII	493918	493983	-	493959	4.035252	0.931212	493919	493979	61
2723	chrII	494065	494294	-	494176	219.455565	30.109178	494123	494192	70
2724	chrII	494800	495085	-	495021	33.834031	6.828886	494835	495069	235
2725	chrII	495325	495449	-	495374	252.979183	76.35936	495331	495384	54
2726	chrII	495869	496146	-	495915	16.761815	1.862423	495915	496126	212
2727	chrII	496459	496462	-	496459	1.862424	1.55202	496459	496462	4
2728	chrII	496597	496833	-	496761	59.597555	6.828886	496702	496828	127
2729	chrII	496864	496953	-	496938	546.000465	142.785794	496898	496938	41
2730	chrII	499466	499487	-	499486	5.897675	3.104039	499466	499486	21
2731	chrII	499613	499644	-	499617	2.172828	0.620808	499613	499644	32
2732	chrII	499873	499959	-	499881	15.209793	3.724847	499881	499943	63
2733	chrII	500119	500123	-	500122	5.587271	4.345655	500122	500123	2
2734	chrII	500412	500431	-	500412	1.55202	0.931212	500412	500431	20
2735	chrII	500508	500617	-	500579	10.553734	2.793635	500533	500603	71
2736	chrII	500752	500859	-	500856	4.035252	0.620808	500760	500856	97
2737	chrII	500908	501054	-	500964	3.414444	0.620808	500935	501031	97
2738	chrII	501088	501125	-	501090	3.10404	0.620808	501090	501105	16
2739	chrII	501313	501357	-	501327	2.172828	0.931212	501313	501357	45
2740	chrII	501557	501647	-	501594	319.405617	116.091059	501591	501607	17
2741	chrII	502252	502270	-	502253	3.10404	0.931212	502253	502268	16
2742	chrII	502659	502676	-	502660	4.966463	3.724847	502660	502661	2
2743	chrII	502875	502892	-	502882	1.241616	0.620808	502875	502892	18
2744	chrII	503128	503156	-	503128	1.862424	0.620808	503128	503156	29
2745	chrII	504230	504301	-	504248	9.622524	1.241616	504248	504301	54
2746	chrII	504386	504489	-	504407	391.108919	136.88812	504407	504446	40
2747	chrII	512669	512707	-	512698	3.414444	1.241616	512674	512698	25
2748	chrII	513926	513981	-	513977	1.862424	0.620808	513926	513981	56
2749	chrII	514447	514447	-	514447	1.241616	1.241616	514447	514447	1
2750	chrII	514957	514967	-	514964	2.172828	1.241616	514957	514967	11
2751	chrII	515123	515304	-	515280	12.726563	1.862423	515155	515298	144
2752	chrII	515334	515528	-	515366	150.5459	33.834025	515362	515425	64
2753	chrII	517624	517703	-	517624	2.793636	0.620808	517624	517703	80
2754	chrII	517759	517760	-	517759	1.55202	1.241616	517759	517760	2
2755	chrII	517983	518015	-	517993	4.345656	1.55202	517984	518012	29
2756	chrII	518331	518332	-	518332	1.55202	0.931212	518331	518332	2
2757	chrII	518851	518888	-	518857	2.172828	0.620808	518851	518888	38
2758	chrII	519179	519195	-	519179	1.55202	0.931212	519179	519195	17
2759	chrII	519482	519522	-	519521	3.104039	1.862423	519482	519522	41
2760	chrII	519643	519664	-	519644	1.55202	0.620808	519643	519664	22
2761	chrII	519835	519850	-	519849	1.862424	1.241616	519835	519850	16
2762	chrII	520059	520100	-	520085	4.035252	1.241616	520060	520091	32
2763	chrII	520295	520377	-	520316	8.69131	3.414443	520310	520343	34
2764	chrII	520691	520694	-	520691	1.241616	0.931212	520691	520694	4
2765	chrII	520926	520991	-	520929	9.622523	3.724847	520928	520982	55
2766	chrII	521357	521376	-	521357	5.276867	4.656059	521357	521358	2
2767	chrII	521688	521725	-	521689	2.483232	0.620808	521688	521725	38
2768	chrII	521811	521859	-	521811	1.862424	0.620808	521811	521859	49
2769	chrII	522351	522411	-	522351	1.241616	0.310404	522351	522411	61
2770	chrII	522452	522514	-	522508	2.483232	0.620808	522452	522514	63
2771	chrII	522647	522721	-	522694	1.862424	0.620808	522647	522721	75
2772	chrII	522935	522936	-	522935	1.862424	1.55202	522935	522936	2
2773	chrII	523042	523100	-	523080	3.10404	0.620808	523044	523099	56
2774	chrII	523326	523346	-	523343	7.139291	4.656059	523343	523344	2
2775	chrII	523514	523565	-	523514	2.483232	0.620808	523514	523565	52
2776	chrII	523608	523729	-	523657	18.003428	3.414443	523631	523705	75
2777	chrII	523766	523842	-	523788	23.901102	16.141003	523787	523789	3
2778	chrII	523997	524120	-	524118	25.763528	7.760098	524004	524118	115
2779	chrII	524208	524245	-	524227	2.172828	0.620808	524208	524245	38
2780	chrII	524375	524433	-	524387	5.897675	3.104039	524376	524415	40
2781	chrII	524627	524646	-	524646	2.483232	1.241616	524627	524646	20
2782	chrII	524767	524812	-	524789	3.724847	1.862423	524767	524805	39
2783	chrII	525009	525009	-	525009	1.241616	1.241616	525009	525009	1
2784	chrII	525225	525328	-	525309	7.139291	3.104039	525270	525309	40
2785	chrII	525565	525662	-	525626	8.070503	1.862423	525566	525628	63
2786	chrII	525857	525876	-	525874	2.172828	0.931212	525857	525876	20
2787	chrII	526040	526193	-	526079	5.897676	0.931212	526062	526191	130
2788	chrII	526223	526241	-	526240	5.587271	2.172827	526223	526241	19
2789	chrII	526389	526428	-	526408	3.414443	1.862423	526408	526428	21
2790	chrII	526685	526821	-	526685	13.036967	2.793635	526685	526812	128
2791	chrII	526891	526961	-	526928	1311.456481	292.400474	526918	526939	22
2792	chrII	527855	527879	-	527855	1.241616	0.931212	527855	527879	25
2793	chrII	527979	528095	-	528041	48.423011	9.622521	528041	528083	43
2794	chrII	530967	531648	-	530984	157.685201	19.555446	530976	531524	549
2795	chrII	531981	532098	-	531997	41.594124	11.484944	531996	532065	70
2796	chrII	532186	532313	-	532204	2008.002843	504.716742	532204	532271	68
2797	chrII	532948	533086	-	533007	17.38262	11.17454	533007	533057	51
2798	chrII	533223	533317	-	533274	6.518483	1.862423	533226	533301	76
2799	chrII	533350	533525	-	533390	21.728278	2.793635	533366	533460	95
2800	chrII	534941	535017	-	534978	22.969891	4.966462	534970	535006	37
2801	chrII	536215	536264	-	536226	7.13929	3.104039	536215	536241	27
2802	chrII	539285	539351	-	539318	25.453121	9.001713	539318	539351	34
2803	chrII	539440	539445	-	539440	4.966463	4.656059	539440	539440	1
2804	chrII	539509	539552	-	539543	9.932926	2.172827	539517	539552	36
2805	chrII	539681	539802	-	539706	18.934642	2.483231	539687	539783	97
2806	chrII	539940	540027	-	539997	4.035252	0.931212	539942	540004	63
2807	chrII	540294	540384	-	540294	3.724848	0.931212	540294	540384	91
2808	chrII	541024	541075	-	541053	4.345655	1.862423	541039	541055	17
2809	chrII	541641	541773	-	541734	8.380908	1.55202	541652	541744	93
2810	chrII	541895	541949	-	541920	4.035252	0.931212	541916	541940	25
2811	chrII	542055	542059	-	542059	2.793636	1.55202	542055	542059	5
2812	chrII	542428	542496	-	542428	2.793636	0.620808	542428	542496	69
2813	chrII	542752	542753	-	542753	3.724847	3.104039	542752	542753	2
2814	chrII	543236	543261	-	543257	1.241616	0.620808	543236	543261	26
2815	chrII	543646	543680	-	543646	1.241616	0.620808	543646	543680	35
2816	chrII	544144	544242	-	544232	4.65606	1.241616	544144	544232	89
2817	chrII	544495	544565	-	544506	264.153721	92.810766	544499	544524	26
2818	chrII	544740	544788	-	544749	15.520196	7.760098	544740	544749	10
2819	chrII	544908	544974	-	544964	4.65606	1.55202	544921	544970	50
2820	chrII	546137	546284	-	546157	8.691312	1.55202	546137	546247	111
2821	chrII	546324	546448	-	546355	5.897676	0.931212	546327	546441	115
2822	chrII	547062	547074	-	547074	1.55202	1.241616	547062	547074	13
2823	chrII	547738	547738	-	547738	1.55202	1.55202	547738	547738	1
2824	chrII	548638	548652	-	548638	1.862424	1.241616	548638	548652	15
2825	chrII	548721	548827	-	548771	19.245045	3.724847	548731	548799	69
2826	chrII	548857	548994	-	548930	47.802206	16.761811	548878	548936	59
2827	chrII	549061	549167	-	549100	2004.277993	699.339988	549092	549132	41
2828	chrII	549511	549534	-	549532	15.520196	11.795348	549520	549532	13
2829	chrII	551644	551650	-	551644	1.55202	0.620808	551644	551650	7
2830	chrII	552325	552343	-	552325	1.55202	0.931212	552325	552343	19
2831	chrII	552482	552549	-	552549	2.172828	1.241616	552482	552549	68
2832	chrII	553124	553266	-	553255	43.456551	13.657772	553213	553255	43
2833	chrII	553817	553915	-	553915	15.830602	7.13929	553842	553915	74
2834	chrII	554306	554400	-	554382	187.173557	29.488371	554310	554392	83
2835	chrII	554432	554518	-	554500	12.726564	1.55202	554439	554515	77
2836	chrII	554561	554628	-	554602	14.278581	5.58727	554577	554628	52
2837	chrII	554750	555269	-	555139	108.330971	11.795348	554832	555231	400
2838	chrII	555332	555366	-	555353	2.172828	0.620808	555332	555366	35
2839	chrII	555652	555738	-	555673	19.555448	7.13929	555661	555692	32
2840	chrII	556109	556149	-	556135	4.035252	1.241616	556120	556138	19
2841	chrII	558399	558505	-	558399	4.966464	0.620808	558399	558493	95
2842	chrII	560722	560766	-	560766	5.587272	1.55202	560731	560766	36
2843	chrII	560896	561062	-	560994	30.72999	4.656059	560943	561014	72
2844	chrII	561186	561199	-	561186	1.55202	0.931212	561186	561199	14
2845	chrII	562250	562281	-	562265	1.862424	0.931212	562250	562281	32
2846	chrII	562522	562567	-	562535	2.172828	1.241616	562522	562567	46
2847	chrII	562774	562824	-	562774	1.241616	0.620808	562774	562824	51
2848	chrII	563197	563771	-	563645	139.371376	9.932925	563215	563668	454
2849	chrII	563801	563842	-	563838	46.560587	36.938064	563812	563838	27
2850	chrII	563874	564374	-	564164	81.94664	12.416156	564033	564350	318
2851	chrII	564408	564604	-	564591	109.262181	28.246755	564435	564591	157
2852	chrII	564647	564917	-	564706	4338.515334	1258.687817	564706	564808	103
2853	chrII	567039	567106	-	567039	2.483232	0.931212	567039	567106	68
2854	chrII	567912	567975	-	567936	8.69131	3.724847	567918	567974	57
2855	chrII	568029	568115	-	568086	3.414444	1.241616	568030	568115	86
2856	chrII	568152	568262	-	568187	46.870991	20.797061	568187	568227	41
2857	chrII	568302	568576	-	568535	2578.835614	661.160308	568487	568548	62
2858	chrII	570123	570152	-	570131	1.862424	0.931212	570123	570152	30
2859	chrII	570462	570480	-	570480	1.55202	0.931212	570462	570480	19
2860	chrII	570795	570891	-	570798	8.070503	2.483231	570798	570890	93
2861	chrII	571086	571142	-	571088	57.424723	40.973315	571088	571127	40
2862	chrII	571220	571310	-	571243	741.554923	548.483692	571241	571246	6
2863	chrII	571685	571687	-	571685	1.241616	0.931212	571685	571687	3
2864	chrII	571885	571965	-	571926	444.187986	105.537326	571899	571932	34
2865	chrII	572080	572167	-	572090	68.288861	11.17454	572090	572142	53
2866	chrII	572219	572360	-	572298	24.211508	3.104039	572277	572336	60
2867	chrII	572460	572502	-	572460	1.241616	0.310404	572460	572502	43
2868	chrII	574092	574719	-	574598	115.780672	28.867563	574238	574598	361
2869	chrII	574754	574778	-	574771	5.587271	2.793635	574754	574778	25
2870	chrII	575018	575168	-	575052	7.7601	0.931212	575022	575153	132
2871	chrII	575296	575407	-	575296	10.86414	1.241616	575296	575383	88
2872	chrII	575674	575704	-	575675	3.10404	0.620808	575675	575695	21
2873	chrII	575994	576127	-	576015	779.113794	140.302563	576011	576030	20
2874	chrII	576599	576600	-	576599	3.104039	2.172827	576599	576600	2
2875	chrII	576736	576761	-	576761	1.862424	0.620808	576736	576761	26
2876	chrII	576871	576879	-	576879	1.241616	0.620808	576871	576879	9
2877	chrII	577445	577447	-	577446	12.105753	7.13929	577445	577446	2
2878	chrII	577600	578029	-	577996	64.25362	7.449694	577675	577997	323
2879	chrII	578086	578180	-	578136	769.18087	430.219806	578106	578141	36
2880	chrII	578531	578531	-	578531	1.241616	1.241616	578531	578531	1
2881	chrII	579577	579596	-	579595	2.483232	1.55202	579577	579596	20
2882	chrII	579825	579848	-	579825	2.793636	1.241616	579825	579848	24
2883	chrII	579977	579996	-	579995	5.587271	3.414443	579977	579995	19
2884	chrII	580088	580292	-	580269	50.906248	5.897674	580154	580276	123
2885	chrII	580333	580481	-	580369	73.87613	29.798774	580368	580439	72
2886	chrII	580674	580676	-	580676	3.414443	2.483231	580675	580676	2
2887	chrII	580996	580996	-	580996	1.241616	1.241616	580996	580996	1
2888	chrII	581219	581279	-	581241	3.414444	1.55202	581241	581272	32
2889	chrII	581402	581501	-	581467	97.156423	31.350794	581430	581483	54
2890	chrII	581881	581920	-	581920	2.793635	1.862423	581881	581920	40
2891	chrII	582053	582089	-	582058	79.773805	55.872702	582055	582060	6
2892	chrII	582176	582226	-	582194	2756.697046	741.244515	582183	582215	33
2893	chrII	583367	583429	-	583402	8.380906	3.414443	583378	583402	25
2894	chrII	584543	584598	-	584592	1.862424	0.620808	584543	584598	56
2895	chrII	585012	585041	-	585027	1.55202	0.620808	585012	585041	30
2896	chrII	585204	585263	-	585226	8.380907	1.862423	585204	585245	42
2897	chrII	585293	585415	-	585379	11.484946	2.793635	585301	585404	104
2898	chrII	585542	585697	-	585678	16.141004	4.345655	585580	585678	99
2899	chrII	585826	585891	-	585861	17.38262	7.13929	585860	585887	28
2900	chrII	585962	586004	-	586004	2.483232	1.55202	585962	586004	43
2901	chrII	586139	586280	-	586195	732.242805	144.02741	586165	586223	59
2902	chrII	586841	586868	-	586841	1.862424	0.620808	586841	586868	28
2903	chrII	587064	587096	-	587064	1.241616	0.310404	587064	587096	33
2904	chrII	587167	587172	-	587167	1.55202	0.620808	587167	587172	6
2905	chrII	587770	587829	-	587829	2.793636	0.931212	587770	587829	60
2906	chrII	587915	587986	-	587939	2.793636	0.620808	587915	587986	72
2907	chrII	588400	588421	-	588401	5.587271	1.862423	588400	588421	22
2908	chrII	588913	588930	-	588926	7.139291	3.724847	588917	588926	10
2909	chrII	589128	589239	-	589173	317.853599	66.116031	589169	589208	40
2910	chrII	591192	591273	-	591192	3.724848	1.241616	591192	591267	76
2911	chrII	591361	591423	-	591387	10.864138	4.345655	591361	591392	32
2912	chrII	592070	592142	-	592073	239.321415	41.283719	592073	592131	59
2913	chrII	592283	592416	-	592283	514.96008	346.721157	592283	592304	22
2914	chrII	592782	592907	-	592799	29466.021485	12418.01845	592790	592813	24
2915	chrII	593446	593468	-	593468	1.55202	1.241616	593446	593468	23
2916	chrII	593650	593661	-	593661	1.241616	0.620808	593650	593661	12
2917	chrII	593918	593981	-	593981	2.793636	0.931212	593918	593981	64
2918	chrII	594412	594486	-	594486	2.172828	0.620808	594412	594486	75
2919	chrII	594810	594866	-	594846	7.449696	1.55202	594815	594858	44
2920	chrII	594946	595034	-	594976	28.246758	9.001713	594976	595026	51
2921	chrII	595541	595612	-	595597	15.209792	5.58727	595553	595597	45
2922	chrII	595719	595915	-	595849	19.555449	5.58727	595738	595878	141
2923	chrII	596245	596281	-	596269	3.10404	0.931212	596245	596269	25
2924	chrII	598453	598469	-	598454	1.55202	0.620808	598453	598469	17
2925	chrII	599506	599555	-	599552	7.449696	1.55202	599520	599552	33
2926	chrII	599761	599848	-	599790	5.897676	1.241616	599767	599848	82
2927	chrII	599939	600037	-	599978	339.892275	90.948343	599970	600008	39
2928	chrII	600319	600370	-	600351	2.483232	0.620808	600319	600370	52
2929	chrII	602133	602222	-	602219	23.280296	4.035251	602149	602219	71
2930	chrII	603879	604080	-	604070	29.488375	7.13929	603928	604073	146
2931	chrII	604182	604223	-	604182	708.341705	400.421032	604182	604186	5
2932	chrII	605822	605855	-	605822	1.55202	0.620808	605822	605855	34
2933	chrII	607550	607600	-	607592	7.139291	2.172827	607572	607596	25
2934	chrII	609162	609211	-	609175	3.10404	0.931212	609175	609209	35
2935	chrII	609285	609486	-	609329	17.072219	2.172827	609324	609456	133
2936	chrII	609529	609659	-	609610	7.449696	1.241616	609557	609640	84
2937	chrII	609724	609826	-	609794	416.872443	120.747117	609738	609797	60
2938	chrII	609879	609970	-	609928	3.10404	0.931212	609896	609948	53
2939	chrII	610924	610938	-	610928	2.172828	1.55202	610924	610938	15
2940	chrII	611859	611980	-	611925	173.826189	41.594123	611872	611928	57
2941	chrII	612307	612811	-	612517	378.071972	80.084206	612316	612767	452
2942	chrII	612912	613366	-	612913	1033.955417	373.105489	612913	613366	454
2943	chrII	613438	613550	-	613447	1473.176924	712.99776	613446	613482	37
2944	chrII	613639	613841	-	613652	292.400485	114.228635	613651	613811	161
2945	chrII	613909	614117	-	613942	14231.398045	4661.335376	613909	613942	34
2946	chrII	614302	614319	-	614307	4.966464	1.55202	614305	614319	15
2947	chrII	614666	614803	-	614716	23.5907	4.656059	614709	614803	95
2948	chrII	614857	614998	-	614910	37.869279	5.897674	614872	614981	110
2949	chrII	615448	615548	-	615508	7.760099	2.793635	615483	615521	39
2950	chrII	615814	615904	-	615876	140.612972	23.9011	615848	615891	44
2951	chrII	616324	616452	-	616332	3.414444	0.620808	616332	616436	105
2952	chrII	616595	616617	-	616600	3.724847	2.172827	616595	616600	6
2953	chrII	616790	616812	-	616809	2.483232	1.241616	616790	616812	23
2954	chrII	617035	617095	-	617077	3.724848	0.931212	617035	617081	47
2955	chrII	617305	617350	-	617312	5.897675	1.862423	617305	617329	25
2956	chrII	617450	617677	-	617567	18.313834	2.483231	617469	617659	191
2957	chrII	618089	618118	-	618118	3.414443	2.172827	618090	618118	29
2958	chrII	618269	618498	-	618309	66.42644	21.728273	618271	618376	106
2959	chrII	618564	618623	-	618601	1209.954404	508.751993	618574	618601	28
2960	chrII	620542	620624	-	620568	5.897676	1.241616	620554	620624	71
2961	chrII	623198	623255	-	623241	6.828887	3.724847	623217	623251	35
2962	chrII	624748	624788	-	624760	230.009294	131.921658	624760	624765	6
2963	chrII	624823	625140	-	625057	81.015426	12.416156	624857	625068	212
2964	chrII	625365	625450	-	625394	8.380908	1.241616	625377	625442	66
2965	chrII	628365	628445	-	628387	4.035252	0.931212	628375	628417	43
2966	chrII	629151	629214	-	629194	2.793636	0.931212	629151	629214	64
2967	chrII	629319	629353	-	629323	2.483232	0.931212	629319	629353	35
2968	chrII	629476	629503	-	629484	1.862424	0.931212	629476	629503	28
2969	chrII	629725	629848	-	629773	136.888121	24.211504	629728	629783	56
2970	chrII	631490	631491	-	631491	1.241616	0.931212	631490	631491	2
2971	chrII	632321	632354	-	632336	2.793636	1.241616	632321	632354	34
2972	chrII	632478	632532	-	632510	9.001715	3.414443	632480	632526	47
2973	chrII	632628	632652	-	632628	1.55202	0.620808	632628	632652	25
2974	chrII	633406	633457	-	633422	128.196815	32.59241	633412	633449	38
2975	chrII	637110	637335	-	637257	13.036967	2.483231	637170	637279	110
2976	chrII	637496	637512	-	637511	2.172828	0.620808	637496	637512	17
2977	chrII	638398	638427	-	638398	1.55202	0.620808	638398	638427	30
2978	chrII	638531	638690	-	638594	10.553736	1.241616	638545	638685	141
2979	chrII	638906	638972	-	638906	7.449695	1.862423	638906	638955	50
2980	chrII	639146	639229	-	639210	5.587272	1.241616	639146	639226	81
2981	chrII	639641	639681	-	639641	2.172828	0.620808	639641	639681	41
2982	chrII	639879	639987	-	639939	50.285435	17.693022	639892	639947	56
2983	chrII	640446	640506	-	640506	6.518483	3.414443	640460	640506	47
2984	chrII	640758	640762	-	640760	1.241616	0.620808	640758	640762	5
2985	chrII	640907	640965	-	640907	2.172828	0.620808	640907	640965	59
2986	chrII	641154	641168	-	641163	2.172828	0.620808	641154	641168	15
2987	chrII	641585	641603	-	641603	8.380905	4.966462	641601	641603	3
2988	chrII	641916	641991	-	641943	16.451409	6.828886	641937	641946	10
2989	chrII	642313	642678	-	642353	776.940979	153.029123	642345	642669	325
2990	chrII	644175	644228	-	644199	1.241616	0.620808	644175	644228	54
2991	chrII	644703	644774	-	644716	2.172828	0.620808	644703	644774	72
2992	chrII	644806	644831	-	644827	1.862424	0.931212	644806	644831	26
2993	chrII	644964	645052	-	645002	94.052384	30.419582	644986	645010	25
2994	chrII	646649	646699	-	646688	2.172828	0.620808	646649	646699	51
2995	chrII	646741	646918	-	646918	5.276868	0.620808	646762	646918	157
2996	chrII	646994	647030	-	647018	2.483231	1.862423	646994	647030	37
